year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,paint_color,price
2002.0,8.0,1200.0,1.0,2.0,1.0,197245.0,1.0,2.0,2.0,8.0,3900
2008.0,8.0,290.0,1.0,2.0,1.0,172788.0,1.0,2.0,2.0,5.0,7000
2017.0,1.0,1245.0,2.0,3.0,1.0,43251.0,1.0,2.0,1.0,3.0,23400
2008.0,1.0,338.0,0.0,1.0,1.0,205402.0,1.0,2.0,3.0,6.0,11500
2012.0,27.0,1246.0,0.0,2.0,1.0,46433.0,1.0,2.0,2.0,11.0,6600
2008.0,5.0,451.0,0.0,3.0,1.0,116226.0,1.0,2.0,2.0,1.0,8991
2008.0,10.0,1031.0,0.0,1.0,1.0,150526.0,1.0,2.0,1.0,5.0,12879
2015.0,5.0,342.0,0.0,3.0,1.0,68394.0,1.0,2.0,3.0,6.0,28778
2008.0,5.0,85.0,0.0,1.0,1.0,320182.0,1.0,2.0,3.0,4.0,14971
2013.0,19.0,454.0,1.0,0.0,1.0,30885.0,1.0,2.0,2.0,4.0,14590
2017.0,7.0,13.0,1.0,3.0,3.0,33851.0,1.0,1.0,3.0,4.0,27990
2019.0,16.0,787.0,1.0,0.0,1.0,3794.0,1.0,1.0,1.0,5.0,25990
2016.0,6.0,273.0,1.0,0.0,2.0,6781.0,1.0,1.0,0.0,3.0,16590
2019.0,5.0,786.0,1.0,3.0,1.0,6653.0,1.0,1.0,3.0,5.0,43990
2018.0,5.0,370.0,1.0,1.0,1.0,35336.0,1.0,1.0,3.0,4.0,41590
2017.0,2.0,14.0,0.0,2.0,1.0,27609.0,1.0,2.0,2.0,0.0,17500
2008.0,1.0,1247.0,2.0,0.0,2.0,97700.0,1.0,2.0,1.0,5.0,29900
2011.0,9.0,27.0,1.0,3.0,1.0,161819.0,1.0,2.0,2.0,5.0,8495
2013.0,4.0,1195.0,2.0,1.0,2.0,98910.0,1.0,2.0,3.0,0.0,38999
1979.0,21.0,105.0,1.0,1.0,1.0,100000.0,1.0,2.0,1.0,9.0,5850
2008.0,11.0,417.0,2.0,1.0,1.0,160852.0,1.0,2.0,1.0,4.0,12900
2013.0,4.0,949.0,2.0,1.0,1.0,60572.0,1.0,3.0,1.0,4.0,20450
2015.0,20.0,1249.0,2.0,3.0,1.0,97142.0,1.0,2.0,2.0,11.0,11900
2016.0,14.0,48.0,1.0,3.0,1.0,114398.0,1.0,2.0,3.0,10.0,18990
2016.0,4.0,322.0,1.0,2.0,1.0,98975.0,1.0,2.0,2.0,6.0,12990
2014.0,13.0,276.0,0.0,1.0,0.0,109326.0,1.0,2.0,3.0,4.0,28977
2012.0,9.0,109.0,2.0,3.0,2.0,163000.0,1.0,2.0,1.0,5.0,37000
2015.0,8.0,169.0,0.0,3.0,1.0,96200.0,1.0,2.0,3.0,5.0,20989
2011.0,1.0,483.0,2.0,2.0,1.0,130000.0,1.0,2.0,0.0,5.0,7500
2008.0,23.0,630.0,1.0,1.0,1.0,192000.0,4.0,2.0,2.0,9.0,5200
2017.0,23.0,357.0,2.0,2.0,1.0,49024.0,1.0,2.0,2.0,5.0,14995
2011.0,1.0,92.0,0.0,1.0,1.0,141274.0,1.0,2.0,3.0,6.0,17500
2017.0,18.0,1250.0,2.0,2.0,1.0,59055.0,1.0,2.0,2.0,6.0,13995
1994.0,3.0,1251.0,5.0,2.0,1.0,217000.0,1.0,2.0,1.0,5.0,400
2017.0,2.0,141.0,2.0,2.0,1.0,23965.0,1.0,2.0,2.0,3.0,14775
2017.0,20.0,104.0,2.0,2.0,1.0,129593.0,1.0,3.0,2.0,1.0,7995
2018.0,4.0,73.0,2.0,2.0,1.0,91945.0,1.0,2.0,2.0,4.0,10949
1997.0,36.0,1253.0,2.0,0.0,1.0,158000.0,1.0,2.0,0.0,0.0,4995
2017.0,1.0,1254.0,2.0,2.0,1.0,50867.0,1.0,2.0,2.0,2.0,10975
2018.0,5.0,93.0,2.0,2.0,1.0,31860.0,1.0,2.0,2.0,2.0,15995
2014.0,4.0,1255.0,2.0,0.0,1.0,147985.0,1.0,2.0,0.0,6.0,11500
2015.0,18.0,503.0,2.0,2.0,1.0,39376.0,1.0,2.0,3.0,2.0,15995
2017.0,4.0,1256.0,0.0,3.0,1.0,97181.0,1.0,2.0,3.0,4.0,33977
2007.0,9.0,1257.0,2.0,1.0,1.0,84000.0,1.0,2.0,0.0,0.0,16000
2014.0,19.0,1258.0,0.0,6.0,1.0,114225.0,1.0,2.0,2.0,1.0,7982
2014.0,5.0,47.0,0.0,2.0,1.0,110719.0,1.0,2.0,2.0,6.0,12125
2013.0,4.0,246.0,0.0,3.0,1.0,140225.0,1.0,1.0,2.0,11.0,11897
2014.0,1.0,248.0,0.0,3.0,1.0,100963.0,1.0,1.0,2.0,6.0,15897
2012.0,1.0,1.0,1.0,1.0,1.0,18139.0,1.0,2.0,1.0,1.0,39590
2013.0,4.0,379.0,1.0,2.0,1.0,122532.0,1.0,2.0,2.0,5.0,10500
2016.0,5.0,93.0,1.0,2.0,1.0,39498.0,1.0,2.0,2.0,5.0,12500
2014.0,18.0,1259.0,2.0,0.0,1.0,66884.0,5.0,2.0,0.0,5.0,11432
2017.0,18.0,1259.0,2.0,0.0,1.0,51000.0,5.0,2.0,0.0,5.0,12432
2008.0,15.0,642.0,0.0,3.0,1.0,238674.0,1.0,2.0,1.0,4.0,4900
2012.0,7.0,108.0,0.0,3.0,2.0,143641.0,1.0,2.0,1.0,6.0,33900
2011.0,6.0,54.0,0.0,3.0,1.0,103678.0,1.0,2.0,1.0,0.0,22500
2013.0,5.0,93.0,0.0,2.0,1.0,73429.0,1.0,3.0,2.0,1.0,10977
2012.0,5.0,47.0,0.0,2.0,1.0,98946.0,1.0,2.0,2.0,0.0,11060
2015.0,6.0,9.0,1.0,3.0,1.0,41155.0,1.0,1.0,3.0,2.0,27990
2014.0,4.0,22.0,1.0,0.0,3.0,13721.0,1.0,1.0,1.0,5.0,25990
2015.0,4.0,18.0,1.0,3.0,1.0,39786.0,1.0,1.0,0.0,5.0,27990
2017.0,6.0,398.0,1.0,3.0,1.0,18934.0,1.0,1.0,3.0,4.0,29990
2015.0,1.0,790.0,1.0,1.0,2.0,36461.0,1.0,2.0,3.0,5.0,43990
2010.0,24.0,793.0,0.0,2.0,1.0,77258.0,1.0,2.0,2.0,4.0,13200
2013.0,31.0,1260.0,2.0,0.0,5.0,135150.0,1.0,2.0,1.0,1.0,26500
2007.0,32.0,328.0,4.0,3.0,1.0,195000.0,1.0,2.0,2.0,6.0,2695
1997.0,13.0,613.0,4.0,3.0,1.0,300000.0,1.0,2.0,1.0,5.0,2795
2011.0,1.0,381.0,2.0,3.0,1.0,147000.0,1.0,2.0,2.0,0.0,7595
2007.0,2.0,14.0,2.0,2.0,1.0,138000.0,1.0,3.0,2.0,2.0,3995
2005.0,1.0,208.0,4.0,3.0,1.0,200000.0,1.0,2.0,2.0,1.0,2795
2015.0,19.0,1258.0,0.0,0.0,2.0,68679.0,1.0,2.0,0.0,0.0,13595
2011.0,1.0,1262.0,1.0,2.0,1.0,89744.0,1.0,3.0,2.0,5.0,2500
2015.0,4.0,20.0,0.0,1.0,1.0,164152.0,1.0,2.0,3.0,5.0,24900
2016.0,7.0,212.0,0.0,3.0,2.0,77646.0,1.0,2.0,3.0,2.0,27900
2019.0,1.0,483.0,0.0,2.0,1.0,28447.0,1.0,2.0,2.0,1.0,19900
2009.0,8.0,499.0,1.0,3.0,1.0,212150.0,1.0,2.0,2.0,0.0,7801
2019.0,4.0,358.0,0.0,0.0,1.0,60025.0,1.0,2.0,3.0,5.0,36995
2018.0,20.0,334.0,2.0,2.0,1.0,23600.0,1.0,2.0,2.0,1.0,14800
2012.0,8.0,274.0,0.0,0.0,1.0,141440.0,1.0,2.0,0.0,1.0,10995
2008.0,6.0,75.0,0.0,3.0,1.0,151794.0,1.0,2.0,3.0,3.0,17900
2009.0,9.0,30.0,0.0,3.0,1.0,117408.0,1.0,2.0,2.0,3.0,5500
2010.0,4.0,246.0,1.0,0.0,1.0,170000.0,1.0,2.0,3.0,6.0,6200
2016.0,4.0,277.0,0.0,1.0,2.0,52091.0,1.0,2.0,3.0,4.0,49989
2017.0,21.0,1263.0,2.0,3.0,1.0,73000.0,1.0,2.0,1.0,4.0,29900
2019.0,29.0,1264.0,3.0,2.0,1.0,10560.0,1.0,2.0,2.0,0.0,32000
2011.0,15.0,1265.0,3.0,3.0,1.0,92541.0,5.0,2.0,2.0,5.0,9511
2008.0,1.0,248.0,2.0,1.0,1.0,154859.0,1.0,2.0,1.0,2.0,6950
2013.0,12.0,42.0,0.0,3.0,1.0,67012.0,1.0,2.0,2.0,3.0,17969
2012.0,6.0,1132.0,0.0,2.0,1.0,76209.0,1.0,2.0,2.0,4.0,7899
2018.0,18.0,106.0,0.0,2.0,1.0,64829.0,1.0,1.0,2.0,3.0,17897
2017.0,23.0,357.0,0.0,2.0,1.0,57421.0,1.0,1.0,2.0,2.0,15900
2006.0,5.0,244.0,1.0,2.0,1.0,303000.0,1.0,2.0,2.0,2.0,3500
2014.0,5.0,801.0,1.0,0.0,1.0,21230.0,1.0,1.0,0.0,5.0,17590
2011.0,2.0,2.0,0.0,2.0,1.0,146570.0,1.0,2.0,2.0,5.0,6950
2013.0,21.0,802.0,1.0,1.0,1.0,73242.0,1.0,1.0,3.0,5.0,23990
2006.0,4.0,311.0,2.0,3.0,2.0,184000.0,1.0,2.0,1.0,5.0,20500
2006.0,4.0,1269.0,1.0,0.0,2.0,233887.0,1.0,2.0,1.0,5.0,14500
2016.0,1.0,305.0,1.0,3.0,1.0,33038.0,1.0,1.0,0.0,3.0,20990
2019.0,4.0,311.0,6.0,3.0,2.0,189000.0,1.0,2.0,1.0,5.0,20500
2013.0,23.0,440.0,3.0,2.0,1.0,65834.0,1.0,2.0,2.0,4.0,8950
2018.0,5.0,85.0,0.0,1.0,1.0,30987.0,1.0,2.0,3.0,5.0,43977
2006.0,5.0,342.0,0.0,3.0,1.0,142756.0,1.0,2.0,1.0,4.0,14915
2009.0,5.0,47.0,1.0,2.0,1.0,89000.0,1.0,2.0,0.0,11.0,6000
2012.0,7.0,806.0,1.0,0.0,2.0,39112.0,1.0,1.0,3.0,0.0,36990
2013.0,1.0,92.0,1.0,1.0,3.0,68708.0,1.0,1.0,3.0,3.0,22990
2010.0,0.0,810.0,2.0,3.0,2.0,112000.0,1.0,2.0,1.0,5.0,22500
2012.0,4.0,809.0,1.0,0.0,1.0,51833.0,1.0,1.0,2.0,5.0,10990
2012.0,9.0,109.0,2.0,3.0,2.0,163000.0,1.0,2.0,1.0,5.0,37000
2017.0,24.0,759.0,0.0,2.0,1.0,71636.0,1.0,2.0,0.0,5.0,22500
2007.0,4.0,1270.0,0.0,3.0,2.0,246258.0,1.0,2.0,1.0,2.0,41977
2017.0,1.0,816.0,0.0,0.0,0.0,78809.0,0.0,2.0,3.0,5.0,33995
2014.0,1.0,817.0,0.0,0.0,0.0,149642.0,0.0,2.0,3.0,0.0,26995
2014.0,1.0,92.0,0.0,0.0,0.0,194976.0,0.0,0.0,0.0,0.0,19995
2015.0,9.0,29.0,0.0,1.0,1.0,19527.0,1.0,3.0,1.0,1.0,33977
2011.0,3.0,150.0,0.0,3.0,1.0,84142.0,1.0,2.0,0.0,5.0,10977
2011.0,8.0,45.0,0.0,3.0,1.0,169491.0,1.0,1.0,2.0,1.0,9887
2017.0,23.0,357.0,0.0,2.0,1.0,49024.0,1.0,1.0,2.0,5.0,15897
2008.0,4.0,15.0,0.0,1.0,1.0,229822.0,1.0,2.0,1.0,4.0,7900
2013.0,4.0,379.0,1.0,2.0,1.0,122532.0,1.0,2.0,2.0,5.0,10500
2010.0,8.0,275.0,1.0,2.0,1.0,133378.0,1.0,2.0,2.0,1.0,8950
2016.0,5.0,93.0,1.0,2.0,1.0,39498.0,1.0,2.0,2.0,5.0,12500
2014.0,7.0,824.0,1.0,3.0,1.0,34384.0,1.0,1.0,0.0,3.0,20990
2016.0,18.0,1271.0,1.0,3.0,3.0,49932.0,1.0,1.0,2.0,4.0,19590
2018.0,7.0,825.0,0.0,0.0,0.0,105749.0,0.0,2.0,3.0,0.0,37995
2015.0,6.0,703.0,1.0,0.0,1.0,34980.0,1.0,2.0,2.0,4.0,13590
2018.0,4.0,826.0,0.0,0.0,0.0,89375.0,0.0,2.0,3.0,5.0,40995
2012.0,1.0,827.0,0.0,0.0,0.0,126483.0,0.0,2.0,3.0,5.0,19995
2017.0,11.0,390.0,0.0,2.0,1.0,23665.0,1.0,2.0,1.0,3.0,32990
2013.0,16.0,303.0,2.0,2.0,1.0,142347.0,1.0,2.0,1.0,5.0,5900
2012.0,5.0,546.0,1.0,0.0,1.0,51707.0,1.0,1.0,3.0,5.0,21990
2012.0,19.0,670.0,0.0,6.0,1.0,111197.0,1.0,2.0,2.0,0.0,7900
2012.0,1.0,338.0,0.0,1.0,1.0,153395.0,1.0,2.0,3.0,4.0,15872
2008.0,8.0,169.0,0.0,3.0,1.0,112450.0,1.0,2.0,2.0,6.0,8977
2006.0,4.0,322.0,0.0,2.0,1.0,126633.0,1.0,2.0,2.0,6.0,5158
2015.0,1.0,77.0,0.0,1.0,2.0,125478.0,1.0,2.0,3.0,5.0,29998
2008.0,5.0,342.0,0.0,2.0,1.0,229754.0,1.0,2.0,1.0,4.0,8988
2009.0,3.0,831.0,1.0,0.0,1.0,82161.0,1.0,2.0,1.0,6.0,13590
2012.0,5.0,85.0,2.0,1.0,1.0,93000.0,5.0,2.0,3.0,2.0,19000
2007.0,4.0,559.0,2.0,1.0,1.0,145000.0,1.0,2.0,0.0,5.0,9995
2018.0,13.0,369.0,1.0,3.0,3.0,30084.0,1.0,1.0,3.0,4.0,29990
2012.0,1.0,1274.0,0.0,0.0,1.0,133000.0,1.0,2.0,0.0,4.0,17500
2014.0,4.0,949.0,2.0,1.0,1.0,93683.0,1.0,3.0,1.0,3.0,20950
2014.0,4.0,1085.0,1.0,2.0,1.0,150710.0,1.0,3.0,2.0,2.0,11950
2015.0,26.0,1275.0,1.0,2.0,1.0,153140.0,1.0,2.0,2.0,2.0,7950
2013.0,4.0,322.0,0.0,2.0,1.0,110474.0,1.0,2.0,2.0,6.0,8900
2006.0,26.0,447.0,0.0,2.0,1.0,114676.0,1.0,2.0,2.0,5.0,5900
2017.0,9.0,30.0,1.0,2.0,1.0,96577.0,1.0,2.0,2.0,4.0,15990
2016.0,4.0,379.0,1.0,2.0,1.0,58035.0,1.0,2.0,2.0,10.0,19990
2006.0,1.0,1276.0,3.0,2.0,1.0,205456.0,1.0,2.0,2.0,7.0,4950
2000.0,4.0,15.0,2.0,1.0,1.0,252000.0,1.0,2.0,3.0,5.0,2750
2008.0,3.0,345.0,0.0,3.0,1.0,90935.0,1.0,2.0,1.0,4.0,12989
2013.0,8.0,1025.0,2.0,3.0,1.0,114340.0,1.0,2.0,2.0,2.0,15900
2005.0,13.0,76.0,1.0,1.0,2.0,145970.0,1.0,2.0,3.0,5.0,23900
2019.0,13.0,749.0,3.0,1.0,1.0,18260.0,1.0,2.0,1.0,1.0,57000
1963.0,4.0,1021.0,0.0,1.0,1.0,37887.0,1.0,2.0,1.0,5.0,32500
2007.0,4.0,633.0,2.0,3.0,1.0,132114.0,1.0,2.0,0.0,2.0,1950
2006.0,7.0,212.0,0.0,3.0,1.0,109019.0,1.0,2.0,1.0,6.0,5500
2013.0,10.0,340.0,0.0,1.0,1.0,83076.0,1.0,2.0,3.0,4.0,26990
2011.0,4.0,1278.0,2.0,0.0,1.0,199125.0,1.0,2.0,0.0,5.0,7500
2018.0,14.0,565.0,0.0,0.0,1.0,74792.0,1.0,2.0,0.0,6.0,14995
2014.0,22.0,567.0,0.0,0.0,2.0,163722.0,1.0,2.0,0.0,11.0,18995
2013.0,8.0,499.0,0.0,0.0,1.0,210912.0,1.0,2.0,0.0,3.0,8995
2004.0,13.0,445.0,0.0,0.0,1.0,76647.0,1.0,2.0,0.0,5.0,21995
2018.0,13.0,43.0,0.0,0.0,1.0,88918.0,1.0,2.0,3.0,5.0,32995
2013.0,4.0,568.0,0.0,0.0,1.0,173318.0,1.0,2.0,0.0,1.0,14995
2012.0,4.0,415.0,0.0,0.0,1.0,226941.0,1.0,2.0,0.0,5.0,6995
2012.0,4.0,569.0,0.0,0.0,1.0,13855.0,1.0,2.0,0.0,3.0,18500
2016.0,4.0,358.0,0.0,0.0,2.0,157729.0,1.0,2.0,3.0,5.0,28995
2018.0,4.0,570.0,0.0,0.0,1.0,68011.0,1.0,2.0,0.0,6.0,25995
2016.0,4.0,571.0,0.0,0.0,1.0,132098.0,1.0,2.0,0.0,5.0,16995
2010.0,4.0,415.0,0.0,0.0,1.0,31571.0,1.0,2.0,0.0,2.0,14995
2007.0,4.0,383.0,0.0,0.0,1.0,162043.0,1.0,2.0,0.0,5.0,8995
2007.0,4.0,559.0,0.0,0.0,1.0,162043.0,1.0,2.0,0.0,5.0,8995
2014.0,4.0,572.0,0.0,0.0,1.0,142967.0,1.0,2.0,0.0,5.0,14995
2011.0,4.0,171.0,0.0,0.0,1.0,232420.0,1.0,2.0,3.0,5.0,12995
2007.0,4.0,559.0,0.0,0.0,1.0,182174.0,1.0,2.0,0.0,5.0,7995
2011.0,4.0,573.0,0.0,0.0,1.0,40684.0,1.0,2.0,0.0,3.0,15995
2006.0,1.0,68.0,0.0,0.0,1.0,26995.0,1.0,2.0,0.0,2.0,23995
2012.0,1.0,575.0,0.0,0.0,1.0,103421.0,1.0,2.0,0.0,10.0,13995
2017.0,1.0,576.0,0.0,0.0,1.0,58215.0,1.0,2.0,0.0,5.0,17995
2012.0,1.0,574.0,0.0,0.0,1.0,11770.0,1.0,2.0,0.0,5.0,17995
2005.0,1.0,77.0,0.0,0.0,2.0,176002.0,1.0,2.0,0.0,5.0,14995
2016.0,1.0,92.0,0.0,0.0,1.0,144602.0,1.0,2.0,0.0,5.0,16995
2015.0,1.0,577.0,0.0,0.0,1.0,122435.0,1.0,2.0,0.0,5.0,28995
2017.0,1.0,77.0,0.0,0.0,1.0,146545.0,1.0,2.0,0.0,5.0,25995
2015.0,1.0,577.0,0.0,0.0,1.0,138517.0,1.0,2.0,0.0,5.0,26995
2011.0,16.0,1279.0,2.0,2.0,1.0,125858.0,1.0,2.0,2.0,1.0,6995
2019.0,4.0,158.0,1.0,0.0,1.0,1805.0,1.0,1.0,0.0,7.0,28990
2019.0,1.0,843.0,1.0,0.0,1.0,2619.0,1.0,1.0,2.0,5.0,16590
2012.0,5.0,1280.0,1.0,0.0,1.0,25441.0,1.0,1.0,2.0,6.0,14590
2014.0,5.0,1280.0,1.0,0.0,1.0,25325.0,1.0,1.0,2.0,5.0,14590
2019.0,4.0,788.0,1.0,0.0,1.0,987.0,1.0,1.0,0.0,7.0,27590
2012.0,35.0,844.0,1.0,1.0,1.0,33821.0,1.0,2.0,1.0,0.0,36990
2010.0,4.0,1281.0,2.0,1.0,1.0,106624.0,1.0,2.0,3.0,3.0,17995
2013.0,31.0,405.0,0.0,0.0,5.0,69961.0,1.0,2.0,1.0,5.0,38990
2013.0,5.0,342.0,0.0,0.0,1.0,128340.0,1.0,2.0,2.0,0.0,17125
2016.0,20.0,167.0,2.0,2.0,1.0,70845.0,1.0,2.0,2.0,5.0,7880
2008.0,1.0,181.0,4.0,1.0,1.0,111111.0,1.0,2.0,3.0,4.0,3800
2020.0,22.0,1282.0,0.0,0.0,1.0,5471.0,1.0,2.0,2.0,3.0,16997
2001.0,4.0,322.0,2.0,3.0,1.0,145000.0,1.0,2.0,2.0,3.0,2999
2007.0,8.0,912.0,2.0,2.0,1.0,177500.0,1.0,2.0,2.0,6.0,2999
2004.0,20.0,376.0,0.0,0.0,1.0,999999.0,1.0,2.0,0.0,0.0,1500
2003.0,0.0,1283.0,2.0,2.0,1.0,226500.0,1.0,2.0,2.0,5.0,3199
2001.0,33.0,948.0,2.0,1.0,1.0,154500.0,1.0,2.0,2.0,0.0,3499
2009.0,17.0,339.0,2.0,2.0,1.0,156500.0,1.0,2.0,2.0,2.0,3999
2005.0,4.0,695.0,2.0,3.0,1.0,214500.0,1.0,2.0,1.0,4.0,4499
2012.0,1.0,144.0,2.0,1.0,1.0,147863.0,1.0,2.0,1.0,11.0,14890
2001.0,30.0,268.0,2.0,3.0,1.0,172500.0,1.0,2.0,2.0,5.0,2499
2007.0,2.0,14.0,1.0,2.0,1.0,171500.0,1.0,2.0,2.0,3.0,3699
2007.0,33.0,1284.0,2.0,3.0,1.0,183500.0,1.0,2.0,2.0,2.0,3599
2006.0,8.0,135.0,2.0,2.0,1.0,233500.0,1.0,2.0,2.0,6.0,3599
2010.0,1.0,92.0,3.0,1.0,1.0,195079.0,1.0,2.0,1.0,5.0,9490
2003.0,14.0,51.0,2.0,3.0,1.0,183500.0,1.0,2.0,2.0,0.0,3699
2007.0,16.0,1239.0,2.0,2.0,1.0,129500.0,1.0,2.0,2.0,2.0,3799
2010.0,1.0,1285.0,2.0,3.0,1.0,178752.0,1.0,2.0,1.0,5.0,9490
2012.0,2.0,2.0,0.0,2.0,1.0,149262.0,1.0,2.0,2.0,10.0,6981
2008.0,13.0,1286.0,2.0,1.0,2.0,261554.0,1.0,2.0,3.0,5.0,16590
2009.0,1.0,208.0,2.0,2.0,1.0,203500.0,1.0,2.0,2.0,2.0,4199
2003.0,10.0,1287.0,1.0,3.0,1.0,203500.0,1.0,2.0,2.0,4.0,4399
2017.0,26.0,1100.0,0.0,3.0,1.0,20393.0,1.0,2.0,2.0,3.0,25986
2012.0,1.0,248.0,2.0,3.0,1.0,173500.0,1.0,2.0,2.0,6.0,4699
2014.0,19.0,182.0,3.0,2.0,1.0,230500.0,1.0,2.0,2.0,6.0,4499
2012.0,18.0,106.0,2.0,2.0,1.0,170500.0,1.0,2.0,2.0,1.0,4799
2012.0,18.0,162.0,0.0,3.0,1.0,200030.0,1.0,2.0,2.0,1.0,4899
2007.0,4.0,20.0,2.0,1.0,1.0,242500.0,1.0,2.0,1.0,5.0,4499
2007.0,8.0,898.0,1.0,3.0,1.0,219000.0,1.0,2.0,2.0,5.0,4000
2012.0,2.0,1288.0,0.0,3.0,1.0,83288.0,1.0,2.0,2.0,10.0,9991
2015.0,4.0,20.0,0.0,1.0,1.0,185353.0,1.0,2.0,1.0,5.0,16925
2011.0,18.0,99.0,0.0,0.0,1.0,76443.0,1.0,2.0,0.0,0.0,275
2016.0,1.0,483.0,0.0,2.0,1.0,30878.0,1.0,2.0,2.0,9.0,19295
2014.0,1.0,208.0,0.0,2.0,1.0,48537.0,1.0,2.0,2.0,11.0,12749
2007.0,1.0,483.0,0.0,2.0,1.0,146600.0,1.0,2.0,0.0,3.0,2600
2015.0,6.0,287.0,0.0,2.0,1.0,52137.0,1.0,2.0,2.0,6.0,12995
2014.0,1.0,875.0,1.0,0.0,1.0,156000.0,1.0,3.0,0.0,5.0,7500
2015.0,1.0,92.0,0.0,3.0,1.0,80488.0,1.0,2.0,1.0,5.0,15999
2015.0,4.0,15.0,0.0,3.0,1.0,137420.0,1.0,2.0,3.0,5.0,21989
2017.0,4.0,1289.0,0.0,3.0,1.0,38535.0,1.0,2.0,1.0,5.0,22996
2010.0,1.0,0.0,1.0,3.0,1.0,86000.0,5.0,2.0,0.0,5.0,8500
2019.0,18.0,62.0,2.0,2.0,1.0,14164.0,1.0,2.0,2.0,5.0,13980
2018.0,26.0,191.0,2.0,3.0,1.0,49043.0,1.0,2.0,2.0,5.0,18480
2015.0,20.0,334.0,2.0,2.0,1.0,90670.0,1.0,2.0,2.0,11.0,9180
2012.0,0.0,1290.0,2.0,2.0,1.0,69330.0,1.0,2.0,2.0,6.0,8280
2013.0,16.0,1291.0,2.0,2.0,1.0,161822.0,1.0,2.0,2.0,4.0,6950
2015.0,10.0,460.0,0.0,0.0,1.0,52114.0,1.0,2.0,2.0,5.0,16968
2005.0,11.0,1292.0,2.0,1.0,1.0,205000.0,1.0,2.0,1.0,3.0,6000
2014.0,2.0,2.0,0.0,0.0,1.0,95046.0,1.0,2.0,0.0,5.0,8995
2014.0,1.0,1293.0,2.0,1.0,1.0,176019.0,1.0,2.0,1.0,5.0,10950
2013.0,10.0,460.0,0.0,0.0,1.0,90961.0,1.0,2.0,2.0,6.0,17758
2014.0,1.0,1293.0,1.0,1.0,1.0,188575.0,1.0,2.0,1.0,5.0,10950
2008.0,5.0,1294.0,2.0,2.0,1.0,186733.0,1.0,2.0,2.0,5.0,6950
2012.0,1.0,92.0,1.0,1.0,1.0,130595.0,1.0,2.0,1.0,5.0,8950
2014.0,4.0,580.0,3.0,2.0,1.0,129334.0,1.0,2.0,2.0,5.0,12890
2007.0,13.0,653.0,2.0,3.0,1.0,109010.0,1.0,2.0,1.0,1.0,5950
2005.0,10.0,1295.0,2.0,3.0,1.0,169731.0,1.0,2.0,2.0,3.0,7950
2009.0,20.0,1296.0,2.0,3.0,1.0,94125.0,1.0,2.0,2.0,3.0,8950
2010.0,21.0,551.0,2.0,1.0,1.0,98225.0,1.0,2.0,2.0,10.0,8950
2006.0,10.0,1297.0,2.0,3.0,1.0,149595.0,1.0,2.0,2.0,3.0,8950
2019.0,8.0,1036.0,3.0,0.0,1.0,9528.0,1.0,3.0,0.0,0.0,39888
2013.0,14.0,1056.0,1.0,2.0,1.0,71485.0,1.0,3.0,1.0,10.0,14995
2005.0,5.0,797.0,1.0,1.0,1.0,307053.0,1.0,2.0,1.0,10.0,6995
2012.0,6.0,75.0,1.0,3.0,1.0,135229.0,1.0,2.0,3.0,4.0,19995
2013.0,10.0,1298.0,1.0,3.0,1.0,144750.0,1.0,2.0,1.0,4.0,18995
2012.0,9.0,27.0,1.0,3.0,1.0,114733.0,1.0,2.0,2.0,6.0,18995
2017.0,4.0,15.0,1.0,3.0,1.0,94996.0,1.0,2.0,1.0,6.0,21995
2004.0,1.0,1299.0,1.0,1.0,1.0,89689.0,1.0,2.0,1.0,4.0,18995
2011.0,1.0,483.0,1.0,0.0,1.0,165000.0,1.0,2.0,0.0,4.0,4900
1986.0,1.0,1300.0,0.0,0.0,1.0,146988.0,1.0,2.0,0.0,0.0,3650
2014.0,20.0,1301.0,3.0,2.0,1.0,79000.0,1.0,2.0,1.0,2.0,11450
2016.0,7.0,1302.0,3.0,1.0,1.0,83869.0,1.0,2.0,1.0,3.0,21219
2014.0,0.0,1303.0,3.0,2.0,1.0,25888.0,1.0,2.0,0.0,0.0,500
2013.0,4.0,91.0,3.0,3.0,1.0,27616.0,1.0,2.0,1.0,2.0,1500
2012.0,5.0,1133.0,1.0,0.0,4.0,174000.0,1.0,2.0,0.0,0.0,6600
2000.0,0.0,1304.0,1.0,3.0,1.0,255600.0,1.0,2.0,3.0,3.0,5400
2017.0,7.0,108.0,2.0,1.0,2.0,193128.0,1.0,2.0,3.0,5.0,36880
2015.0,26.0,1275.0,2.0,2.0,1.0,38290.0,1.0,2.0,2.0,2.0,12880
2013.0,4.0,73.0,2.0,2.0,1.0,42000.0,1.0,2.0,2.0,3.0,8900
2010.0,5.0,49.0,0.0,0.0,4.0,180000.0,1.0,2.0,0.0,0.0,4800
2013.0,4.0,1305.0,0.0,0.0,4.0,180000.0,1.0,2.0,0.0,0.0,4800
2003.0,1.0,248.0,1.0,3.0,1.0,45860.0,1.0,2.0,0.0,0.0,3000
2018.0,16.0,69.0,0.0,2.0,1.0,68134.0,1.0,2.0,2.0,5.0,27588
2018.0,2.0,2.0,0.0,2.0,1.0,19307.0,1.0,2.0,2.0,1.0,16652
2018.0,4.0,322.0,0.0,2.0,1.0,33448.0,1.0,2.0,2.0,5.0,18250
2018.0,1.0,92.0,0.0,3.0,1.0,49661.0,1.0,2.0,1.0,10.0,26558
